CustomerKey,LastTransaction
24801,2013-10-03 00:00:00.000
24802,2013-04-02 00:00:00.000
24803,2013-05-25 00:00:00.000
24804,2013-04-05 00:00:00.000
24805,2013-06-27 00:00:00.000
24806,2013-04-02 00:00:00.000
24807,2013-04-12 00:00:00.000
24808,2013-04-07 00:00:00.000
24809,2013-04-09 00:00:00.000
24810,2013-10-26 00:00:00.000
24811,2013-10-01 00:00:00.000
24812,2013-06-03 00:00:00.000
24813,2013-04-13 00:00:00.000
24814,2013-11-03 00:00:00.000
24815,2013-04-09 00:00:00.000
24816,2013-06-28 00:00:00.000
24817,2012-01-17 00:00:00.000
24818,2013-04-26 00:00:00.000
24819,2013-04-14 00:00:00.000
24820,2013-02-04 00:00:00.000
24821,2013-07-22 00:00:00.000
24822,2013-08-07 00:00:00.000
24823,2014-01-18 00:00:00.000
24824,2012-01-15 00:00:00.000
24825,2013-09-15 00:00:00.000
24826,2013-07-10 00:00:00.000
24827,2013-04-07 00:00:00.000
24828,2013-11-17 00:00:00.000
24829,2013-02-08 00:00:00.000
24830,2013-04-13 00:00:00.000
24831,2013-11-12 00:00:00.000
24832,2012-01-27 00:00:00.000
24833,2013-09-17 00:00:00.000
24834,2013-04-27 00:00:00.000
24835,2013-11-10 00:00:00.000
24836,2013-10-24 00:00:00.000
24837,2013-08-17 00:00:00.000
24838,2013-09-19 00:00:00.000
24839,2013-01-29 00:00:00.000
24840,2013-12-11 00:00:00.000
24841,2013-12-17 00:00:00.000
24842,2013-06-16 00:00:00.000
24843,2013-09-21 00:00:00.000
24844,2013-12-11 00:00:00.000
24845,2013-10-03 00:00:00.000
24846,2013-06-07 00:00:00.000
24847,2013-06-17 00:00:00.000
24848,2014-01-13 00:00:00.000
24849,2013-11-04 00:00:00.000
24850,2013-09-07 00:00:00.000
24851,2013-07-10 00:00:00.000
24852,2013-06-24 00:00:00.000
24853,2013-08-17 00:00:00.000
24854,2013-07-06 00:00:00.000
24855,2013-02-17 00:00:00.000
24856,2013-10-09 00:00:00.000
24857,2013-06-29 00:00:00.000
24858,2013-04-12 00:00:00.000
24859,2014-01-25 00:00:00.000
24860,2013-06-16 00:00:00.000
24861,2013-10-28 00:00:00.000
24862,2013-06-09 00:00:00.000
24863,2013-03-09 00:00:00.000
24864,2013-07-19 00:00:00.000
24865,2013-07-25 00:00:00.000
24866,2013-03-09 00:00:00.000
24867,2013-08-05 00:00:00.000
24868,2013-07-17 00:00:00.000
24869,2013-09-23 00:00:00.000
24870,2013-07-12 00:00:00.000
24871,2013-07-14 00:00:00.000
24872,2013-03-15 00:00:00.000
24873,2013-11-27 00:00:00.000
24874,2013-10-16 00:00:00.000
24875,2013-06-27 00:00:00.000
24876,2013-04-20 00:00:00.000
24877,2014-01-02 00:00:00.000
24878,2013-05-19 00:00:00.000
24879,2013-10-07 00:00:00.000
24880,2013-12-18 00:00:00.000
24881,2013-06-12 00:00:00.000
24882,2013-03-11 00:00:00.000
24883,2013-01-04 00:00:00.000
24884,2013-09-30 00:00:00.000
24885,2014-01-11 00:00:00.000
24886,2013-06-29 00:00:00.000
24887,2013-03-11 00:00:00.000
24888,2013-03-25 00:00:00.000
24889,2013-03-18 00:00:00.000
24890,2013-02-07 00:00:00.000
24891,2013-12-08 00:00:00.000
24892,2013-12-19 00:00:00.000
24893,2013-05-20 00:00:00.000
24894,2013-02-17 00:00:00.000
24895,2013-03-03 00:00:00.000
24896,2013-11-18 00:00:00.000
24897,2013-07-15 00:00:00.000
24898,2013-04-24 00:00:00.000
24899,2013-02-20 00:00:00.000
24900,2013-03-06 00:00:00.000
24901,2013-03-05 00:00:00.000
24902,2013-03-26 00:00:00.000
24903,2013-03-09 00:00:00.000
24904,2013-03-20 00:00:00.000
24905,2013-04-01 00:00:00.000
24906,2013-04-04 00:00:00.000
24907,2013-04-06 00:00:00.000
24908,2013-04-17 00:00:00.000
24909,2013-04-25 00:00:00.000
24910,2013-04-11 00:00:00.000
24911,2013-07-31 00:00:00.000
24912,2013-04-13 00:00:00.000
24913,2013-05-11 00:00:00.000
24914,2013-05-02 00:00:00.000
24915,2013-05-09 00:00:00.000
24916,2013-05-02 00:00:00.000
24917,2013-05-13 00:00:00.000
24918,2013-05-21 00:00:00.000
24919,2013-05-02 00:00:00.000
24920,2013-05-02 00:00:00.000
24921,2013-05-12 00:00:00.000
24922,2013-05-27 00:00:00.000
24923,2013-05-19 00:00:00.000
24924,2013-06-02 00:00:00.000
24925,2013-12-15 00:00:00.000
24926,2013-12-24 00:00:00.000
24927,2013-04-04 00:00:00.000
24928,2013-04-13 00:00:00.000
24929,2013-06-16 00:00:00.000
24930,2013-02-12 00:00:00.000
24931,2013-07-07 00:00:00.000
24932,2013-05-29 00:00:00.000
24933,2013-03-31 00:00:00.000
24934,2013-12-03 00:00:00.000
24935,2013-09-06 00:00:00.000
24936,2013-11-10 00:00:00.000
24937,2013-12-03 00:00:00.000
24938,2013-06-28 00:00:00.000
24939,2013-08-18 00:00:00.000
24940,2013-01-28 00:00:00.000
24941,2013-03-22 00:00:00.000
24942,2013-10-29 00:00:00.000
24943,2013-11-26 00:00:00.000
24944,2013-03-30 00:00:00.000
24945,2013-05-12 00:00:00.000
24946,2013-04-21 00:00:00.000
24947,2013-06-02 00:00:00.000
24948,2013-09-23 00:00:00.000
24949,2013-10-29 00:00:00.000
24950,2013-09-14 00:00:00.000
24951,2013-07-30 00:00:00.000
24952,2013-02-13 00:00:00.000
24953,2013-06-13 00:00:00.000
24954,2013-10-07 00:00:00.000
24955,2013-07-07 00:00:00.000
24956,2013-07-07 00:00:00.000
24957,2013-07-04 00:00:00.000
24958,2013-11-17 00:00:00.000
24959,2013-04-16 00:00:00.000
24960,2013-03-20 00:00:00.000
24961,2013-07-04 00:00:00.000
24962,2013-07-22 00:00:00.000
24963,2013-04-21 00:00:00.000
24964,2014-01-17 00:00:00.000
24965,2013-06-22 00:00:00.000
24966,2013-04-20 00:00:00.000
24967,2013-12-30 00:00:00.000
24968,2013-06-27 00:00:00.000
24969,2013-02-24 00:00:00.000
24970,2013-06-15 00:00:00.000
24971,2013-10-31 00:00:00.000
24972,2013-11-03 00:00:00.000
24973,2013-06-04 00:00:00.000
24974,2013-09-08 00:00:00.000
24975,2013-10-18 00:00:00.000
24976,2012-01-02 00:00:00.000
24977,2012-01-11 00:00:00.000
24978,2013-07-14 00:00:00.000
24979,2013-11-11 00:00:00.000
24980,2013-06-04 00:00:00.000
24981,2013-09-13 00:00:00.000
24982,2013-04-28 00:00:00.000
24983,2013-10-30 00:00:00.000
24984,2013-08-02 00:00:00.000
24985,2013-09-06 00:00:00.000
24986,2013-11-02 00:00:00.000
24987,2013-11-12 00:00:00.000
24988,2013-04-04 00:00:00.000
24989,2013-02-03 00:00:00.000
24990,2013-04-25 00:00:00.000
24991,2013-04-13 00:00:00.000
24992,2013-06-05 00:00:00.000
24993,2013-12-09 00:00:00.000
24994,2013-01-28 00:00:00.000
24995,2013-03-21 00:00:00.000
24996,2013-10-31 00:00:00.000
24997,2013-12-19 00:00:00.000
24998,2013-04-02 00:00:00.000
24999,2013-09-18 00:00:00.000
25000,2013-12-13 00:00:00.000
25001,2013-07-07 00:00:00.000
25002,2013-07-02 00:00:00.000
25003,2013-06-16 00:00:00.000
25004,2014-01-21 00:00:00.000
25005,2013-03-30 00:00:00.000
25006,2013-06-29 00:00:00.000
25007,2013-04-25 00:00:00.000
25008,2013-12-19 00:00:00.000
25009,2013-10-08 00:00:00.000
25010,2013-10-19 00:00:00.000
25011,2013-10-08 00:00:00.000
25012,2013-04-13 00:00:00.000
25013,2013-11-10 00:00:00.000
25014,2013-12-10 00:00:00.000
25015,2013-04-07 00:00:00.000
25016,2013-07-25 00:00:00.000
25017,2013-08-26 00:00:00.000
25018,2013-05-30 00:00:00.000
25019,2013-11-22 00:00:00.000
25020,2013-10-01 00:00:00.000
25021,2013-10-08 00:00:00.000
25022,2013-10-25 00:00:00.000
25023,2013-04-17 00:00:00.000
25024,2013-08-11 00:00:00.000
25025,2013-04-04 00:00:00.000
25026,2013-02-27 00:00:00.000
25027,2014-01-07 00:00:00.000
25028,2014-01-06 00:00:00.000
25029,2013-07-30 00:00:00.000
25030,2013-08-21 00:00:00.000
25031,2013-05-02 00:00:00.000
25032,2013-08-02 00:00:00.000
25033,2013-08-05 00:00:00.000
25034,2013-06-20 00:00:00.000
25035,2013-06-17 00:00:00.000
25036,2013-06-06 00:00:00.000
25037,2013-06-22 00:00:00.000
25038,2013-12-27 00:00:00.000
25039,2013-11-19 00:00:00.000
25040,2013-12-02 00:00:00.000
25041,2013-11-22 00:00:00.000
25042,2013-12-21 00:00:00.000
25043,2013-08-23 00:00:00.000
25044,2013-05-20 00:00:00.000
25045,2013-02-01 00:00:00.000
25046,2012-01-02 00:00:00.000
25047,2013-12-01 00:00:00.000
25048,2013-03-21 00:00:00.000
25049,2013-04-29 00:00:00.000
25050,2013-05-02 00:00:00.000
25051,2013-06-14 00:00:00.000
25052,2013-06-29 00:00:00.000
25053,2013-06-01 00:00:00.000
25054,2013-07-23 00:00:00.000
25055,2013-09-20 00:00:00.000
25056,2013-08-20 00:00:00.000
25057,2013-05-31 00:00:00.000
25058,2013-10-27 00:00:00.000
25059,2013-05-01 00:00:00.000
25060,2013-05-10 00:00:00.000
25061,2012-01-22 00:00:00.000
25062,2013-04-12 00:00:00.000
25063,2013-12-05 00:00:00.000
25064,2013-05-03 00:00:00.000
25065,2013-03-30 00:00:00.000
25066,2014-01-26 00:00:00.000
25067,2013-12-23 00:00:00.000
25068,2013-10-13 00:00:00.000
25069,2013-06-24 00:00:00.000
25070,2013-09-18 00:00:00.000
25071,2014-01-12 00:00:00.000
25072,2013-12-18 00:00:00.000
25073,2013-12-23 00:00:00.000
25074,2013-05-23 00:00:00.000
25075,2013-05-03 00:00:00.000
25076,2013-12-19 00:00:00.000
25077,2013-12-14 00:00:00.000
25078,2013-12-03 00:00:00.000
25079,2013-05-29 00:00:00.000
25080,2013-05-09 00:00:00.000
25081,2013-08-20 00:00:00.000
25082,2013-10-11 00:00:00.000
25083,2013-11-08 00:00:00.000
25084,2013-12-12 00:00:00.000
25085,2013-01-20 00:00:00.000
25086,2012-12-30 00:00:00.000
25087,2013-01-22 00:00:00.000
25088,2013-01-13 00:00:00.000
25089,2013-09-21 00:00:00.000
25090,2013-12-10 00:00:00.000
25091,2013-04-07 00:00:00.000
25092,2013-01-07 00:00:00.000
25093,2012-01-14 00:00:00.000
25094,2012-01-12 00:00:00.000
25095,2012-02-01 00:00:00.000
25096,2013-02-12 00:00:00.000
25097,2013-02-13 00:00:00.000
25098,2013-02-22 00:00:00.000
25099,2013-02-23 00:00:00.000
25100,2012-02-03 00:00:00.000
25101,2014-01-02 00:00:00.000
25102,2013-02-19 00:00:00.000
25103,2013-08-04 00:00:00.000
25104,2013-04-12 00:00:00.000
25105,2013-05-04 00:00:00.000
25106,2013-06-14 00:00:00.000
25107,2013-05-30 00:00:00.000
25108,2013-08-06 00:00:00.000
25109,2013-05-27 00:00:00.000
25110,2013-07-26 00:00:00.000
25111,2013-06-05 00:00:00.000
25112,2013-08-22 00:00:00.000
25113,2013-08-19 00:00:00.000
25114,2013-08-16 00:00:00.000
25115,2013-06-16 00:00:00.000
25116,2013-05-30 00:00:00.000
25117,2013-12-30 00:00:00.000
25118,2013-08-20 00:00:00.000
25119,2013-06-18 00:00:00.000
25120,2013-06-16 00:00:00.000
25121,2013-06-19 00:00:00.000
25122,2013-11-27 00:00:00.000
25123,2013-09-11 00:00:00.000
25124,2013-05-26 00:00:00.000
25125,2013-09-25 00:00:00.000
25126,2013-06-17 00:00:00.000
25127,2013-07-01 00:00:00.000
25128,2013-08-24 00:00:00.000
25129,2013-02-21 00:00:00.000
25130,2013-05-09 00:00:00.000
25131,2013-07-21 00:00:00.000
25132,2013-09-17 00:00:00.000
25133,2013-07-30 00:00:00.000
25134,2013-12-13 00:00:00.000
25135,2013-12-02 00:00:00.000
25136,2013-04-05 00:00:00.000
25137,2014-01-21 00:00:00.000
25138,2013-07-19 00:00:00.000
25139,2013-10-18 00:00:00.000
25140,2013-11-20 00:00:00.000
25141,2013-05-10 00:00:00.000
25142,2013-04-04 00:00:00.000
25143,2013-12-05 00:00:00.000
25144,2013-09-17 00:00:00.000
25145,2013-06-21 00:00:00.000
25146,2013-01-31 00:00:00.000
25147,2013-07-31 00:00:00.000
25148,2013-02-28 00:00:00.000
25149,2013-11-30 00:00:00.000
25150,2013-05-06 00:00:00.000
25151,2013-11-02 00:00:00.000
25152,2013-03-17 00:00:00.000
25153,2013-10-02 00:00:00.000
25154,2013-12-23 00:00:00.000
25155,2013-05-29 00:00:00.000
25156,2013-02-11 00:00:00.000
25157,2013-07-03 00:00:00.000
25158,2013-09-04 00:00:00.000
25159,2013-09-24 00:00:00.000
25160,2013-06-15 00:00:00.000
25161,2013-05-25 00:00:00.000
25162,2013-05-14 00:00:00.000
25163,2013-05-17 00:00:00.000
25164,2013-05-18 00:00:00.000
25165,2013-12-16 00:00:00.000
25166,2013-09-25 00:00:00.000
25167,2013-11-20 00:00:00.000
25168,2013-08-23 00:00:00.000
25169,2013-05-22 00:00:00.000
25170,2013-10-18 00:00:00.000
25171,2013-04-26 00:00:00.000
25172,2013-06-19 00:00:00.000
25173,2013-06-18 00:00:00.000
25174,2013-05-24 00:00:00.000
25175,2013-05-14 00:00:00.000
25176,2013-09-24 00:00:00.000
25177,2014-01-25 00:00:00.000
25178,2014-01-05 00:00:00.000
25179,2013-09-25 00:00:00.000
25180,2013-05-21 00:00:00.000
25181,2013-03-04 00:00:00.000
25182,2013-06-20 00:00:00.000
25183,2013-06-14 00:00:00.000
25184,2013-05-11 00:00:00.000
25185,2013-05-14 00:00:00.000
25186,2013-05-15 00:00:00.000
25187,2014-01-21 00:00:00.000
25188,2013-05-02 00:00:00.000
25189,2014-01-01 00:00:00.000
25190,2013-09-13 00:00:00.000
25191,2013-05-20 00:00:00.000
25192,2013-05-12 00:00:00.000
25193,2013-06-03 00:00:00.000
25194,2013-07-02 00:00:00.000
25195,2013-08-12 00:00:00.000
25196,2013-11-06 00:00:00.000
25197,2013-05-12 00:00:00.000
25198,2013-03-21 00:00:00.000
25199,2013-03-13 00:00:00.000
25200,2013-12-25 00:00:00.000
25201,2013-10-21 00:00:00.000
25202,2013-11-15 00:00:00.000
25203,2013-03-13 00:00:00.000
25204,2013-03-18 00:00:00.000
25205,2013-10-31 00:00:00.000
25206,2013-04-01 00:00:00.000
25207,2013-05-07 00:00:00.000
25208,2013-05-21 00:00:00.000
25209,2013-07-25 00:00:00.000
25210,2013-06-08 00:00:00.000
25211,2013-10-21 00:00:00.000
25212,2013-11-15 00:00:00.000
25213,2013-07-04 00:00:00.000
25214,2013-07-23 00:00:00.000
25215,2013-07-05 00:00:00.000
25216,2013-09-05 00:00:00.000
25217,2013-04-25 00:00:00.000
25218,2013-07-11 00:00:00.000
25219,2013-04-06 00:00:00.000
25220,2013-03-10 00:00:00.000
25221,2013-08-01 00:00:00.000
25222,2013-08-25 00:00:00.000
25223,2013-03-27 00:00:00.000
25224,2013-04-02 00:00:00.000
25225,2013-07-28 00:00:00.000
25226,2013-07-20 00:00:00.000
25227,2013-10-08 00:00:00.000
25228,2013-07-30 00:00:00.000
25229,2013-07-16 00:00:00.000
25230,2013-05-13 00:00:00.000
25231,2013-07-11 00:00:00.000
25232,2014-01-23 00:00:00.000
25233,2013-07-11 00:00:00.000
25234,2013-07-15 00:00:00.000
25235,2013-08-25 00:00:00.000
25236,2013-09-23 00:00:00.000
25237,2014-01-17 00:00:00.000
25238,2013-06-06 00:00:00.000
25239,2013-09-27 00:00:00.000
25240,2013-08-14 00:00:00.000
25241,2013-06-19 00:00:00.000
25242,2013-08-07 00:00:00.000
25243,2013-08-02 00:00:00.000
25244,2013-03-03 00:00:00.000
25245,2013-08-15 00:00:00.000
25246,2013-11-09 00:00:00.000
25247,2013-11-27 00:00:00.000
25248,2013-11-21 00:00:00.000
25249,2013-08-23 00:00:00.000
25250,2013-08-28 00:00:00.000
25251,2013-12-03 00:00:00.000
25252,2013-08-22 00:00:00.000
25253,2013-03-19 00:00:00.000
25254,2013-07-31 00:00:00.000
25255,2013-08-07 00:00:00.000
25256,2013-02-27 00:00:00.000
25257,2013-07-06 00:00:00.000
25258,2013-08-21 00:00:00.000
25259,2013-04-13 00:00:00.000
25260,2013-08-31 00:00:00.000
25261,2013-03-25 00:00:00.000
25262,2013-12-13 00:00:00.000
25263,2013-09-08 00:00:00.000
25264,2013-10-22 00:00:00.000
25265,2013-03-19 00:00:00.000
25266,2013-07-05 00:00:00.000
25267,2013-03-23 00:00:00.000
25268,2013-09-21 00:00:00.000
25269,2013-09-10 00:00:00.000
25270,2013-08-19 00:00:00.000
25271,2013-08-28 00:00:00.000
25272,2013-08-05 00:00:00.000
25273,2013-08-17 00:00:00.000
25274,2013-10-02 00:00:00.000
25275,2013-08-15 00:00:00.000
25276,2013-08-09 00:00:00.000
25277,2013-10-15 00:00:00.000
25278,2013-10-02 00:00:00.000
25279,2013-12-23 00:00:00.000
25280,2013-12-23 00:00:00.000
25281,2013-03-26 00:00:00.000
25282,2014-01-08 00:00:00.000
25283,2013-07-22 00:00:00.000
25284,2013-06-01 00:00:00.000
25285,2013-06-14 00:00:00.000
25286,2013-06-10 00:00:00.000
25287,2013-05-28 00:00:00.000
25288,2013-05-18 00:00:00.000
25289,2013-06-24 00:00:00.000
25290,2013-06-26 00:00:00.000
25291,2013-12-20 00:00:00.000
25292,2013-05-14 00:00:00.000
25293,2013-09-27 00:00:00.000
25294,2013-08-26 00:00:00.000
25295,2014-01-14 00:00:00.000
25296,2014-01-20 00:00:00.000
25297,2013-11-25 00:00:00.000
25298,2013-09-05 00:00:00.000
25299,2013-04-06 00:00:00.000
25300,2013-06-06 00:00:00.000
25301,2013-10-22 00:00:00.000
25302,2013-12-08 00:00:00.000
25303,2013-11-20 00:00:00.000
25304,2013-05-10 00:00:00.000
25305,2013-04-13 00:00:00.000
25306,2013-05-16 00:00:00.000
25307,2013-06-24 00:00:00.000
25308,2013-10-05 00:00:00.000
25309,2013-11-25 00:00:00.000
25310,2013-01-29 00:00:00.000
25311,2013-09-15 00:00:00.000
25312,2013-11-09 00:00:00.000
25313,2013-07-25 00:00:00.000
25314,2013-03-26 00:00:00.000
25315,2013-12-06 00:00:00.000
25316,2013-08-06 00:00:00.000
25317,2013-07-19 00:00:00.000
25318,2013-10-13 00:00:00.000
25319,2013-11-21 00:00:00.000
25320,2013-11-21 00:00:00.000
25321,2013-10-18 00:00:00.000
25322,2013-06-13 00:00:00.000
25323,2013-06-21 00:00:00.000
25324,2013-02-25 00:00:00.000
25325,2013-05-24 00:00:00.000
25326,2013-07-06 00:00:00.000
25327,2013-06-21 00:00:00.000
25328,2013-07-02 00:00:00.000
25329,2013-03-13 00:00:00.000
25330,2013-12-29 00:00:00.000
25331,2013-06-06 00:00:00.000
25332,2013-05-30 00:00:00.000
25333,2013-09-12 00:00:00.000
25334,2013-06-04 00:00:00.000
25335,2013-02-05 00:00:00.000
25336,2013-04-26 00:00:00.000
25337,2013-01-31 00:00:00.000
25338,2013-05-01 00:00:00.000
25339,2013-03-19 00:00:00.000
25340,2013-11-18 00:00:00.000
25341,2013-06-26 00:00:00.000
25342,2013-05-04 00:00:00.000
25343,2013-04-07 00:00:00.000
25344,2013-10-18 00:00:00.000
25345,2013-09-09 00:00:00.000
25346,2014-01-11 00:00:00.000
25347,2013-04-14 00:00:00.000
25348,2013-05-04 00:00:00.000
25349,2013-07-28 00:00:00.000
25350,2013-09-12 00:00:00.000
25351,2013-04-05 00:00:00.000
25352,2013-09-03 00:00:00.000
25353,2013-09-06 00:00:00.000
25354,2013-11-28 00:00:00.000
25355,2013-08-03 00:00:00.000
25356,2013-04-18 00:00:00.000
25357,2013-10-08 00:00:00.000
25358,2013-07-17 00:00:00.000
25359,2013-05-22 00:00:00.000
25360,2013-10-13 00:00:00.000
25361,2012-02-02 00:00:00.000
25362,2013-10-20 00:00:00.000
25363,2012-02-08 00:00:00.000
25364,2013-11-13 00:00:00.000
25365,2013-12-04 00:00:00.000
25366,2013-03-16 00:00:00.000
25367,2013-12-29 00:00:00.000
25368,2013-04-04 00:00:00.000
25369,2013-09-06 00:00:00.000
25370,2013-04-20 00:00:00.000
25371,2012-02-14 00:00:00.000
25372,2013-04-03 00:00:00.000
25373,2013-09-23 00:00:00.000
25374,2013-06-29 00:00:00.000
25375,2014-01-22 00:00:00.000
25376,2013-12-07 00:00:00.000
25377,2013-11-17 00:00:00.000
25378,2013-02-21 00:00:00.000
25379,2013-04-29 00:00:00.000
25380,2013-04-17 00:00:00.000
25381,2013-04-12 00:00:00.000
25382,2013-03-30 00:00:00.000
25383,2013-04-10 00:00:00.000
25384,2013-03-30 00:00:00.000
25385,2013-04-02 00:00:00.000
25386,2013-05-14 00:00:00.000
25387,2013-05-15 00:00:00.000
25388,2013-05-22 00:00:00.000
25389,2013-05-16 00:00:00.000
25390,2013-05-05 00:00:00.000
25391,2013-05-29 00:00:00.000
25392,2013-06-10 00:00:00.000
25393,2012-02-24 00:00:00.000
25394,2013-05-31 00:00:00.000
25395,2013-06-03 00:00:00.000
25396,2013-06-28 00:00:00.000
25397,2013-06-24 00:00:00.000
25398,2013-06-04 00:00:00.000
25399,2013-06-04 00:00:00.000
25400,2013-06-17 00:00:00.000
25401,2013-06-22 00:00:00.000
25402,2013-06-14 00:00:00.000
25403,2013-06-02 00:00:00.000
25404,2013-06-01 00:00:00.000
25405,2013-06-16 00:00:00.000
25406,2013-06-05 00:00:00.000
25407,2013-06-09 00:00:00.000
25408,2013-05-28 00:00:00.000
25409,2013-06-18 00:00:00.000
25410,2013-06-09 00:00:00.000
25411,2013-06-09 00:00:00.000
25412,2013-06-22 00:00:00.000
25413,2013-06-26 00:00:00.000
25414,2013-06-06 00:00:00.000
25415,2013-06-11 00:00:00.000
25416,2013-07-19 00:00:00.000
25417,2013-06-26 00:00:00.000
25418,2013-05-31 00:00:00.000
25419,2013-06-24 00:00:00.000
25420,2013-07-20 00:00:00.000
25421,2013-07-15 00:00:00.000
25422,2013-06-22 00:00:00.000
25423,2013-06-05 00:00:00.000
25424,2013-10-29 00:00:00.000
25425,2013-06-09 00:00:00.000
25426,2013-06-10 00:00:00.000
25427,2013-06-08 00:00:00.000
25428,2013-06-07 00:00:00.000
25429,2013-06-19 00:00:00.000
25430,2013-06-28 00:00:00.000
25431,2013-11-03 00:00:00.000
25432,2013-07-16 00:00:00.000
25433,2013-11-01 00:00:00.000
25434,2013-04-16 00:00:00.000
25435,2013-02-19 00:00:00.000
25436,2013-07-23 00:00:00.000
25437,2013-12-24 00:00:00.000
25438,2013-10-16 00:00:00.000
25439,2013-02-01 00:00:00.000
25440,2013-12-27 00:00:00.000
25441,2013-04-18 00:00:00.000
25442,2013-10-01 00:00:00.000
25443,2013-06-20 00:00:00.000
25444,2013-07-03 00:00:00.000
25445,2013-07-01 00:00:00.000
25446,2013-11-23 00:00:00.000
25447,2013-10-30 00:00:00.000
25448,2013-11-19 00:00:00.000
25449,2013-10-29 00:00:00.000
25450,2013-11-15 00:00:00.000
25451,2013-11-26 00:00:00.000
25452,2013-11-15 00:00:00.000
25453,2013-10-21 00:00:00.000
25454,2013-10-08 00:00:00.000
25455,2013-11-13 00:00:00.000
25456,2014-01-11 00:00:00.000
25457,2013-12-10 00:00:00.000
25458,2013-12-21 00:00:00.000
25459,2013-11-17 00:00:00.000
25460,2013-11-15 00:00:00.000
25461,2013-10-21 00:00:00.000
25462,2013-07-09 00:00:00.000
25463,2013-12-26 00:00:00.000
25464,2013-12-19 00:00:00.000
25465,2013-11-15 00:00:00.000
25466,2013-06-13 00:00:00.000
25467,2013-11-05 00:00:00.000
25468,2013-11-19 00:00:00.000
25469,2013-04-20 00:00:00.000
25470,2013-05-08 00:00:00.000
25471,2013-11-18 00:00:00.000
25472,2013-08-05 00:00:00.000
25473,2013-05-26 00:00:00.000
25474,2013-07-25 00:00:00.000
25475,2013-12-10 00:00:00.000
25476,2013-04-04 00:00:00.000
25477,2013-06-21 00:00:00.000
25478,2013-09-29 00:00:00.000
25479,2013-10-17 00:00:00.000
25480,2013-11-18 00:00:00.000
25481,2013-07-08 00:00:00.000
25482,2013-10-26 00:00:00.000
25483,2014-01-12 00:00:00.000
25484,2013-12-05 00:00:00.000
25485,2013-03-13 00:00:00.000
25486,2013-11-11 00:00:00.000
25487,2013-09-06 00:00:00.000
25488,2013-11-06 00:00:00.000
25489,2013-12-26 00:00:00.000
25490,2013-07-22 00:00:00.000
25491,2013-07-18 00:00:00.000
25492,2013-07-23 00:00:00.000
25493,2013-12-12 00:00:00.000
25494,2013-07-16 00:00:00.000
25495,2013-06-18 00:00:00.000
25496,2013-08-11 00:00:00.000
25497,2013-08-23 00:00:00.000
25498,2013-08-15 00:00:00.000
25499,2013-12-03 00:00:00.000
25500,2013-11-17 00:00:00.000
25501,2013-12-12 00:00:00.000
25502,2013-12-15 00:00:00.000
25503,2013-07-07 00:00:00.000
25504,2013-11-10 00:00:00.000
25505,2013-09-15 00:00:00.000
25506,2013-11-12 00:00:00.000
25507,2013-04-05 00:00:00.000
25508,2013-11-03 00:00:00.000
25509,2013-10-28 00:00:00.000
25510,2013-11-16 00:00:00.000
25511,2013-11-22 00:00:00.000
25512,2013-03-15 00:00:00.000
25513,2013-03-26 00:00:00.000
25514,2013-06-15 00:00:00.000
25515,2013-11-09 00:00:00.000
25516,2013-03-29 00:00:00.000
25517,2013-10-10 00:00:00.000
25518,2013-08-27 00:00:00.000
25519,2013-11-04 00:00:00.000
25520,2013-06-19 00:00:00.000
25521,2013-02-15 00:00:00.000
25522,2013-11-01 00:00:00.000
25523,2013-08-17 00:00:00.000
25524,2013-04-06 00:00:00.000
25525,2013-11-25 00:00:00.000
25526,2013-03-16 00:00:00.000
25527,2013-09-26 00:00:00.000
25528,2013-11-12 00:00:00.000
25529,2013-02-24 00:00:00.000
25530,2013-08-15 00:00:00.000
25531,2013-11-03 00:00:00.000
25532,2013-03-09 00:00:00.000
25533,2013-07-29 00:00:00.000
25534,2013-08-14 00:00:00.000
25535,2013-09-02 00:00:00.000
25536,2014-01-14 00:00:00.000
25537,2013-10-22 00:00:00.000
25538,2013-03-26 00:00:00.000
25539,2013-05-13 00:00:00.000
25540,2013-06-13 00:00:00.000
25541,2013-07-04 00:00:00.000
25542,2013-11-22 00:00:00.000
25543,2013-11-24 00:00:00.000
25544,2014-01-14 00:00:00.000
25545,2013-12-26 00:00:00.000
25546,2013-10-29 00:00:00.000
25547,2013-02-10 00:00:00.000
25548,2013-11-12 00:00:00.000
25549,2013-07-07 00:00:00.000
25550,2013-11-10 00:00:00.000
25551,2013-12-14 00:00:00.000
25552,2013-12-06 00:00:00.000
25553,2013-11-07 00:00:00.000
25554,2013-04-27 00:00:00.000
25555,2013-10-23 00:00:00.000
25556,2013-10-06 00:00:00.000
25557,2013-10-24 00:00:00.000
25558,2013-10-01 00:00:00.000
25559,2013-10-15 00:00:00.000
25560,2013-10-18 00:00:00.000
25561,2013-10-23 00:00:00.000
25562,2013-10-26 00:00:00.000
25563,2013-10-05 00:00:00.000
25564,2013-10-27 00:00:00.000
25565,2013-10-21 00:00:00.000
25566,2013-10-16 00:00:00.000
25567,2013-10-09 00:00:00.000
25568,2013-10-16 00:00:00.000
25569,2013-06-09 00:00:00.000
25570,2014-01-01 00:00:00.000
25571,2013-12-17 00:00:00.000
25572,2013-11-25 00:00:00.000
25573,2013-11-03 00:00:00.000
25574,2013-06-26 00:00:00.000
25575,2013-12-03 00:00:00.000
25576,2013-11-12 00:00:00.000
25577,2013-12-26 00:00:00.000
