CustomerKey,TotalOrderNumber,TotalSpent,TotalProfit,TotalTransaction,AverageBasket
27507,3,27.7700,17.3839,1,3
13853,2,2329.9800,1064.9124,1,2
19117,2,1750.9800,629.9777,1,2
16392,5,5786.3825,2418.7558,3,1
12233,1,34.9900,21.9037,1,1
11128,7,143.9400,70.3102,2,3
23093,3,69.9700,43.8011,1,3
13252,5,6820.4596,2942.5119,3,1
15373,2,39.9800,25.0274,1,2
23531,5,3337.2825,1290.3428,2,2
12316,6,6799.4496,2921.5114,3,2
19349,3,69.9700,43.8011,1,3
26488,1,4.9900,3.1237,1,1
11732,5,173.4700,108.5921,2,2
29044,2,4320.6200,1687.8810,2,1
24567,2,6.2800,3.9312,1,2
18012,2,25.4800,15.9504,1,2
28091,2,1249.8400,481.6029,1,2
17514,5,4142.2300,1663.8312,2,2
22257,1,539.9900,196.3404,1,1
21238,5,39.5500,24.7581,2,2
18533,3,2405.4700,1107.8810,1,3
29396,3,36.2700,22.7049,1,3
27072,2,31.2800,19.5812,1,2
11394,7,8161.9700,3480.5960,3,2
21473,3,78.4800,49.1284,1,3
28875,2,39.9800,25.0274,1,2
11563,1,53.9900,12.4177,1,1
25151,2,36.5900,22.9053,1,2
20454,2,23.7800,14.8862,1,2
23179,1,539.9900,196.3404,1,1
14789,4,4382.7400,1778.5848,2,2
17228,3,77.2700,28.5749,2,1
16561,4,3030.0325,1256.4717,2,2
15456,5,2815.5225,1139.4459,2,2
21407,3,42.2800,26.4672,1,3
18682,1,69.9900,43.8137,1,1
27338,4,1339.9200,503.2282,2,2
23010,3,64.4700,40.3581,1,3
15977,2,39.9800,25.0274,1,2
12731,2,59.9800,37.5474,1,2
11712,8,127.8000,80.0026,5,1
16040,3,64.9700,40.6711,1,3
26319,5,4456.1382,1856.2394,2,2
19286,3,2755.4175,1025.6860,2,1
18098,2,1754.9800,630.8977,1,2
26754,3,1938.4700,725.5973,2,1
22426,3,553.9700,205.0918,1,3
12147,13,271.4500,166.3673,4,3
28377,4,2433.0400,932.7872,1,4
15542,4,3117.9600,1360.0313,2,2
19870,5,77.2500,48.3583,2,2
26903,4,800.8200,317.5073,1,4
24198,4,2433.0400,932.7872,1,4
25921,4,1253.0682,491.0437,2,2
17431,1,4.9900,3.1237,1,1
13186,1,21.9800,13.7595,1,1
23929,3,83.9700,32.7691,1,3
28861,2,28.9800,18.1414,1,2
23027,3,37.2700,23.3309,1,3
14537,3,42.2800,26.4672,1,3
28792,1,3578.2700,1406.9758,1,1
24547,2,38.9800,24.4014,1,2
19469,2,38.9800,24.4014,1,2
12499,3,4379.0782,2008.2006,2,1
22409,3,2746.0425,1072.5498,2,1
29479,1,2049.0982,943.2882,1,1
22509,3,804.4700,371.6090,1,3
18951,3,2334.9700,1063.7479,1,3
20471,3,73.9700,42.7451,1,3
20889,3,69.9700,43.8011,1,3
20989,4,4148.7400,1618.8366,2,2
26923,2,1322.9800,492.6238,2,1
26236,2,59.9800,37.5474,1,2
27859,2,777.3400,302.8089,1,2
12230,4,4401.0582,2021.9601,2,2
16644,1,4.9900,3.1237,1,1
29379,2,23.7800,14.8862,1,2
11981,6,119.7600,74.9696,2,3
24965,3,71.5800,44.8090,1,3
13704,4,2736.5325,1115.6664,2,2
15021,2,38.9800,20.8414,2,1
15957,2,163.9900,102.6577,1,2
16057,2,39.9800,25.0274,1,2
26385,2,23.7800,14.8862,1,2
15124,6,122.4400,55.2672,2,3
13501,2,39.9800,25.0274,1,2
17680,7,222.1900,139.0908,2,3
17846,3,69.9700,43.8011,1,3
26336,2,27.2800,17.0772,1,2
12748,3,49.9700,31.2811,1,3
15808,3,4424.0782,2032.0824,2,1
24132,1,4.9900,3.1237,1,1
17062,4,91.2600,35.7486,2,2
25718,3,1274.0782,504.1960,2,1
12081,3,2366.9600,1068.2659,1,3
25483,2,7.2800,4.5572,1,2
22778,4,722.7700,310.7606,1,4
14122,2,30.9700,15.8272,1,2
19953,5,48.4500,30.3295,2,2
11297,5,5948.2400,2496.9219,2,2
22658,1,28.9900,18.1477,1,1
17915,5,4792.7300,1849.8551,2,2
20620,5,6044.5900,2306.1970,2,2
22927,5,3913.8225,1498.9336,2,2
18848,5,2496.2700,1169.0099,1,5
15539,3,64.4700,40.3581,1,3
12648,8,6817.5982,2944.4183,3,2
20222,5,74.4500,46.6055,2,2
24550,3,37.2700,23.3309,1,3
28274,1,4.9900,3.1237,1,1
15290,4,1676.4600,702.2264,2,2
16913,2,13.9800,5.1914,1,2
19618,5,119.4500,71.2155,2,2
14606,5,4716.0200,1968.2777,2,2
27590,4,1189.4600,450.5853,1,4
23262,3,49.9700,31.2811,1,3
17013,4,2401.4500,1105.3644,1,4
27341,2,1322.9800,492.6238,2,1
17162,2,39.9800,25.0274,1,2
27441,2,78.9800,45.8814,1,2
25818,3,35.9600,18.9509,1,3
12983,4,100.4600,62.8879,1,4
25967,2,29.9800,18.7674,1,2
22174,3,3007.8300,1136.2347,2,1
13352,2,56.9700,35.6632,1,2
14371,6,119.8600,75.0322,3,2
13753,3,84.9200,53.1599,1,3
14772,4,4380.0400,1776.8946,2,2
12851,3,71.5800,44.8090,1,3
20322,1,69.9900,43.8137,1,1
27607,2,7.2800,4.5572,1,2
21656,2,56.9700,35.6632,1,2
16810,3,3064.6300,1336.7092,2,1
29127,2,28.9800,18.1414,1,2
11815,5,5948.2400,2496.9219,2,2
16292,2,32.2800,20.2072,1,2
12333,11,10829.2200,4288.9245,4,2
22243,2,1170.4800,418.9079,1,2
16309,6,6910.5925,2837.3006,3,2
20637,1,9.9900,6.2537,1,1
25051,3,2174.9175,814.6162,2,1
20723,4,143.9600,68.7388,1,4
24032,3,563.7700,211.2266,1,3
26588,3,1938.4700,725.5973,2,1
22260,3,563.7700,211.2266,1,3
16160,4,2644.0682,1218.8277,2,2
11832,4,124.9700,58.4351,2,2
25552,3,553.9700,205.0918,1,3
21224,3,42.2800,26.4672,1,3
23631,3,47.9700,26.4691,1,3
23780,2,1750.9800,629.9777,1,2
17829,4,2983.3325,1230.7975,2,2
28108,2,751.3400,282.9729,1,2
22157,2,32.2800,20.2072,1,2
28257,4,5976.3200,2317.8593,2,2
24533,2,32.2800,20.2072,1,2
27238,3,68.9700,43.1751,1,3
29230,1,4.9900,3.1237,1,1
13149,3,64.9700,40.6711,2,1
19100,3,79.2600,49.6167,2,1
27756,1,69.9900,43.8137,1,1
25984,3,4624.8300,1958.4985,2,1
17328,4,4387.7400,1781.7148,2,2
23279,2,124.9900,78.2437,1,2
14623,3,64.4700,40.3581,1,3
21138,3,4371.3782,1999.0922,2,1
28712,2,2393.0600,907.7598,1,2
12482,1,49.9900,11.4977,1,1
11228,4,77.2700,48.3709,2,2
19366,4,1617.4600,686.6724,2,2
16661,3,5908.2500,2471.8882,2,1
25317,3,88.9800,55.7014,1,3
14105,4,1784.9075,753.8773,2,2
27089,1,2049.0982,943.2882,1,1
18433,2,2329.9800,1064.9124,1,2
22761,3,69.9700,43.8011,1,3
17414,1,2294.9900,1043.0087,1,1
21742,2,30.9700,15.8272,1,2
26070,3,5768.0500,2381.0954,2,1
14019,3,61.5800,38.5490,2,1
18347,2,39.9800,25.0274,1,2
22675,4,628.9700,252.0418,1,4
24447,2,751.3400,282.9729,1,2
11463,4,47.9200,29.9978,3,1
14168,4,71.9500,45.0406,1,4
15791,4,42.2600,26.4546,2,2
28775,1,3578.2700,1406.9758,1,1
20119,1,69.9900,43.8137,1,1
19970,5,6099.1000,2343.8803,2,2
15642,2,3772.4096,1572.0437,2,1
28626,1,3578.2700,1406.9758,1,1
11314,4,47.5300,29.7537,2,2
24298,3,86.5800,34.4030,1,3
27842,2,23.7800,14.8862,1,2
23597,4,2482.2300,912.7409,1,4
15107,1,69.9900,43.8137,1,1
19352,2,13.9800,5.1914,1,2
26537,3,4468.1582,1867.3240,2,1
18047,3,2736.4175,1035.1720,2,1
23812,3,69.9700,43.8011,1,3
19567,3,104.9600,44.3249,2,1
20872,3,2518.9700,936.6671,2,1
13802,5,79.4600,49.7418,1,5
25017,2,14.9800,9.3774,1,2
12282,3,5111.4382,2278.5639,3,1
20772,3,72.9300,45.6541,1,3
25117,2,7.2800,4.5572,1,2
22392,5,642.9500,239.4132,1,5
22292,3,553.9700,205.0918,1,3
13587,3,78.4800,49.1284,1,3
12382,3,5606.2596,2467.6334,3,1
23497,1,29.9900,18.7737,1,1
16358,6,87.9500,55.0565,4,1
29093,2,28.4800,17.8284,1,2
12113,5,4737.5300,1981.7429,2,2
19252,3,94.9700,59.4511,1,3
15422,5,1633.9400,696.9889,2,2
18316,2,7.2800,4.5572,1,2
13902,1,21.9800,13.7595,1,1
26637,3,58.4700,36.6021,1,3
27573,3,4490.4796,1877.5995,2,1
28057,1,21.4900,13.4527,1,1
16896,3,1714.9700,627.2314,1,3
28157,2,7.2800,4.5572,1,2
28993,1,3578.2700,1406.9758,1,1
16796,2,54.9800,14.6214,1,2
17111,1,4.9900,3.1237,1,1
16043,3,61.9600,38.7869,2,1
26906,2,67.4900,42.2487,1,2
24748,2,39.9800,25.0274,1,2
16258,3,63.9700,40.0451,1,3
21141,2,1155.4800,429.3139,1,2
21808,2,1155.4800,429.3139,1,2
14171,10,6615.7000,2753.2624,3,3
22876,2,574.9800,218.2441,1,2
24081,2,31.2800,19.5812,1,2
19936,2,28.9800,18.1414,1,2
11446,7,8237.0100,3502.6310,3,2
24181,2,6.2800,3.9312,1,2
19836,4,78.9600,49.4288,2,2
11346,7,4503.0482,2061.7215,2,3
25953,2,59.9800,37.5474,1,2
13318,12,214.2600,112.7464,4,3
26053,2,27.2800,17.0772,1,2
13218,2,85.4800,53.5105,1,2
15943,9,365.4100,205.3904,3,3
11615,7,5205.7096,2333.8800,3,2
24350,3,71.5800,44.8090,1,3
28678,4,4337.5600,1698.4854,2,2
24848,1,21.4900,13.4527,1,1
17211,3,47.9400,30.0104,1,3
21539,2,34.9800,21.8974,1,2
14071,5,5617.9182,2478.6293,3,1
22976,3,5971.3300,2311.1756,2,1
27304,3,42.9700,23.3391,1,3
19667,5,150.9500,73.1146,1,5
16527,3,4752.7500,1826.8037,2,1
29262,3,63.4700,39.7321,1,3
16627,3,64.8800,40.6148,2,1
14655,5,174.9600,109.5248,3,1
18983,2,94.4800,59.1444,1,2
26806,1,4.9900,3.1237,1,1
19083,2,6021.6200,2295.3779,2,1
29362,2,777.3400,302.8089,1,2
21439,1,539.9900,196.3404,1,1
25684,2,23.7800,14.8862,1,2
14586,7,233.9400,125.0662,3,2
11715,4,143.9700,48.9491,2,2
22744,5,54.2100,30.3753,1,5
28910,3,48.9700,30.6551,1,3
27390,4,47.9600,30.0228,1,4
11429,17,10468.3796,4375.8288,6,2
27204,1,4.9900,3.1237,1,1
28409,1,28.9900,18.1477,1,1
24264,3,71.5800,44.8090,1,3
15774,2,124.9900,78.2437,1,2
19000,3,54.2600,33.9667,2,1
22959,3,3917.5425,1501.2624,2,1
14154,6,3018.0025,1252.5009,2,3
21725,1,4.9900,3.1237,1,1
26989,2,25.4800,15.9504,1,2
20188,3,3226.8996,1382.8776,2,1
12030,4,5970.2300,2486.6035,2,2
15860,2,1322.9800,541.6937,2,1
13049,6,5647.2196,2497.5625,3,2
13985,2,30.9700,19.3872,1,2
17380,2,39.9800,25.0274,1,2
23245,2,39.9800,25.0274,1,2
21708,3,49.9700,31.2811,1,3
17294,3,4355.7100,1761.6641,2,1
12966,3,106.9600,47.1609,1,3
27659,2,75.4800,25.8704,1,2
12465,4,83.4200,32.4248,2,2
27221,1,3.9900,2.4977,1,1
19650,3,42.2800,26.4672,1,3
21124,3,56.9600,35.6569,1,3
24665,3,109.9700,49.0451,1,3
13550,1,69.9900,43.8137,1,1
11277,65,1434.9900,850.0056,25,2
19435,4,3457.7675,1291.9418,2,2
25601,3,583.9700,220.3118,1,3
21356,2,1174.4800,419.8279,1,2
22375,2,34.9800,21.8974,1,2
13719,2,1129.4800,413.0379,1,2
18416,4,2369.9600,1085.6516,1,4
22140,1,1120.4900,407.4102,1,1
14738,3,1503.5782,657.5672,2,1
11798,3,5953.2500,2495.7700,2,1
25100,1,2443.3500,924.5636,1,1
16444,4,3271.8200,1291.4006,2,2
20689,3,78.4800,49.1284,1,3
29345,2,574.9800,218.2441,1,2
29279,6,4397.5800,1711.1178,2,3
23328,4,2442.5400,938.7342,1,4
15405,3,15.2300,9.5339,1,3
16710,4,91.2600,35.7486,2,2
22661,3,68.9700,43.1751,1,3
20105,3,68.9700,39.6151,1,3
24433,4,2442.5400,938.7342,1,4
20603,2,23.7800,14.8862,1,2
24931,2,36.5900,22.9053,1,2
16275,3,3282.8300,1318.0889,2,1
27742,1,21.4900,13.4527,1,1
19584,6,116.7400,73.0790,2,3
28240,5,5998.6100,2331.8128,2,2
12551,3,75.4700,27.4481,2,1
23414,4,3391.0325,1302.6103,2,2
23912,1,3.9900,2.4977,1,1
16879,3,1728.2700,635.5572,1,3
13570,5,5948.2300,2492.6274,2,2
26554,3,68.9700,43.1751,1,3
15691,7,8341.2900,3396.8272,3,2
20019,3,128.9700,57.3791,1,3
26268,3,60.4700,37.8541,1,3
13135,5,6773.1382,2916.5864,3,1
23998,3,2756.5425,1079.1228,2,1
28326,4,2442.5400,938.7342,1,4
17463,5,1773.9500,640.7968,1,5
25970,4,4603.8200,1945.3462,2,2
11194,6,105.7500,66.1993,2,3
25518,2,39.9800,25.0274,1,2
12096,3,5900.5500,2462.7798,2,1
11881,7,148.4000,92.8983,2,3
22578,4,2735.5325,1065.9705,2,2
29076,1,3.9900,2.4977,1,1
17715,4,2831.5325,1151.0522,2,2
20586,1,24.9900,15.6437,1,1
26136,2,39.9800,25.0274,1,2
14821,1,29.9900,18.7737,1,1
19066,3,84.9600,28.2449,1,3
16126,3,579.9700,266.1495,1,3
19753,1,4.9900,3.1237,1,1
21204,3,74.9800,46.9374,1,3
15608,2,39.9800,25.0274,1,2
19166,1,69.9900,43.8137,1,1
27656,1,69.9900,43.8137,1,1
27556,1,2049.0982,943.2882,1,1
17646,3,2751.4175,1024.7660,2,1
18233,4,1732.2600,638.0549,1,4
27038,2,7.2800,4.5572,1,2
17128,2,1735.9800,640.3837,1,2
11781,5,134.4600,84.1718,2,2
20686,4,1151.7600,426.9851,1,4
23580,3,69.9700,43.8011,1,3
17377,1,4.9900,3.1237,1,1
22309,3,1785.9700,651.8814,1,3
26723,4,4467.1482,1866.6917,2,2
26036,3,88.9800,55.7014,1,3
21622,5,2612.0582,1154.0077,2,2
13052,2,30.9700,19.3872,1,2
15857,1,4.9900,3.1237,1,1
13301,3,66.9600,41.9169,1,3
11678,3,5900.5500,2462.7798,2,1
23729,3,71.5800,44.8090,1,3
22060,3,37.2700,23.3309,1,3
14337,6,1815.1475,772.8075,2,3
19269,2,4118.2600,1603.3162,2,1
25767,4,2453.0400,945.3072,1,4
27759,1,3578.2700,1406.9758,1,1
15190,4,98.9600,38.5928,1,4
22209,3,74.9800,46.9374,1,3
17895,2,29.9800,18.7674,1,2
13152,5,4582.5125,1942.5741,2,2
14406,5,1851.3875,795.4938,2,2
23062,4,119.9600,55.2988,1,4
23895,1,539.9900,196.3404,1,1
27141,2,574.9800,218.2441,1,2
25887,5,4673.3100,1984.1369,2,2
28827,1,3578.2700,1406.9758,1,1
22827,3,89.9700,36.5251,1,3
15757,2,4366.4096,1996.5724,2,1
18130,6,5743.9675,2375.9990,3,2
24413,4,2407.0400,912.9512,1,4
28592,1,34.9900,21.9037,1,1
17795,2,2983.3400,1169.9739,2,1
20271,2,119.9800,55.3114,1,2
28927,2,2419.0600,924.0358,1,2
15090,2,163.9900,102.6577,1,2
25369,3,156.5900,98.0253,1,3
28074,2,12.9400,8.1004,1,2
22727,2,34.9800,21.8974,1,2
18648,3,556.9300,206.9448,1,3
18399,3,2334.9700,1063.7479,1,3
12634,5,6787.7596,2922.0417,3,1
23995,2,2983.3400,1120.9040,2,1
27241,1,28.9900,18.1477,1,1
15339,3,1622.4700,689.8087,2,1
25618,3,2398.0500,910.8835,1,3
16962,2,13.9800,5.1914,1,2
21104,5,2566.9500,945.3225,2,2
12299,7,4977.3596,2233.7737,3,2
25283,3,38.8800,24.3388,1,3
20955,3,1164.4700,431.3816,1,3
11028,5,6474.6200,2835.5148,3,1
25352,2,29.9800,18.7674,1,2
12949,4,4558.5225,1950.9124,2,2
26371,2,33.9800,21.2714,1,2
17881,5,92.2500,57.7483,2,2
20420,4,4132.2400,1612.0676,2,2
12047,2,43.9900,23.9777,2,1
17480,2,1725.9800,634.1237,1,2
12548,5,4368.0582,1997.7420,2,2
24450,2,67.5900,42.3113,1,2
18499,1,4.9900,3.1237,1,1
20938,3,84.9700,33.3951,1,3
24851,2,29.4800,18.4544,1,2
16461,4,3287.3200,1301.1036,2,2
13467,1,21.9800,13.7595,1,1
14987,1,24.9900,15.6437,1,1
16979,2,2322.2800,1055.8040,1,2
18900,4,4132.2400,1612.0676,2,2
26889,2,30.4800,15.5204,1,2
25784,1,4.9900,3.1237,1,1
15505,2,7.2800,4.5572,1,2
24765,4,99.5700,37.3907,1,4
20437,2,1155.4800,429.3139,1,2
14924,2,39.9800,25.0274,1,2
27908,3,786.3300,304.8766,1,3
11529,6,5944.2100,2486.5509,2,3
28160,2,574.9800,218.2441,1,2
21957,3,4919.3000,1833.3733,2,1
26285,5,3309.2396,1424.0820,2,2
26388,2,2354.9800,1076.2742,1,2
14486,4,3310.4075,1447.1744,2,2
20288,2,94.4800,59.1444,1,2
15960,1,4.9900,3.1237,1,1
15356,2,119.9800,55.3114,1,2
17277,4,4426.7400,1802.5688,2,2
29179,2,2393.0600,904.1998,1,2
25266,2,57.9800,14.9154,1,2
16610,3,67.5800,42.3050,2,1
12133,10,5830.6796,2563.6218,4,2
23494,3,89.9700,36.5251,1,3
20789,3,39.4700,24.7081,1,3
14838,5,4414.7200,1798.6043,2,2
29445,3,182.7800,114.4202,1,3
22561,2,25.4800,15.9504,1,2
12651,1,8.9900,2.0677,1,1
23228,3,62.9700,16.0631,1,3
14572,3,3016.0682,1342.7201,2,1
18751,2,39.9800,25.0274,1,2
27407,3,4490.4796,1877.5995,2,1
11177,6,135.2500,63.2863,2,3
21456,4,103.9600,43.6988,1,4
12800,2,39.9800,25.0274,1,2
28661,1,3578.2700,1406.9758,1,1
12196,8,159.9300,100.1159,4,2
15442,3,93.4800,58.5184,1,3
24098,5,655.4500,268.6182,1,5
19770,3,4127.2500,1608.9439,2,1
28426,3,60.4700,37.8541,1,3
13670,5,178.4500,90.3295,3,1
18147,6,6930.5925,2849.8206,3,2
22475,4,98.9600,42.1528,1,4
13819,1,35.0000,21.9100,1,1
26803,3,88.9700,55.6951,1,3
18296,6,6117.6900,2355.5176,2,3
24247,2,2721.5525,1057.2191,2,1
21542,2,2329.9800,1064.9124,1,2
11263,9,6754.0600,2813.2710,3,3
13968,9,5181.6996,2319.5778,3,3
19919,1,4.9900,3.1237,1,1
28575,1,69.9900,43.8137,1,1
15591,3,4346.3782,1987.7304,2,1
25870,3,37.9300,23.7441,1,3
14420,2,3320.4275,1449.1588,2,1
22910,2,3882.5525,1479.3587,2,1
28744,3,776.3300,302.1766,1,3
18734,2,24.2700,15.1930,2,1
25804,1,4.9900,3.1237,1,1
14489,2,39.9800,25.0274,1,2
21559,4,4900.6800,1821.7171,2,2
20085,6,76.7600,48.0517,2,3
24499,1,32.6000,20.4076,1,1
11695,4,128.9700,59.3551,2,2
24430,5,130.5600,61.9344,1,5
24330,2,574.9800,218.2441,1,2
22810,2,2354.9800,1076.2742,1,2
12900,1,21.9800,13.7595,1,1
13069,3,2731.5425,1112.5427,2,1
22979,4,78.9600,45.8688,1,4
23079,2,7.2800,4.5572,1,2
11595,1,34.9900,21.9037,1,1
16109,2,548.9800,247.4780,1,2
28844,4,4337.5600,1698.4854,2,2
17045,5,4480.7300,1814.9865,2,2
14589,2,1468.5882,635.6635,2,1
28260,2,7.2800,4.5572,1,2
20185,1,69.9900,43.8137,1,1
21121,1,21.4900,13.4527,1,1
27324,3,2364.9700,1082.5279,1,3
17629,4,4173.3200,1561.1850,2,2
18565,5,1789.4500,673.8558,1,5
27224,2,6.2800,3.9312,1,2
26288,2,27.2800,17.0772,1,2
18665,3,67.9300,42.5241,1,3
11111,8,8137.0000,3465.6929,3,2
21190,3,42.2800,26.4672,1,3
22043,4,588.9600,226.9955,1,4
18250,4,6058.2100,2318.2832,2,2
16209,2,30.9700,19.3872,1,2
22541,4,588.9600,226.9955,1,4
27808,5,866.3100,358.5040,1,5
15425,2,3772.4096,1572.0437,2,1
16876,6,151.8400,75.2557,3,2
26786,1,2071.4196,953.5637,1,1
15525,3,1560.4300,650.9717,2,1
11280,4,77.2700,48.3709,2,2
24015,2,1155.4800,429.3139,1,2
11180,6,138.4500,86.6695,2,3
21974,5,4925.1700,1837.0478,2,2
22143,2,39.9800,25.0274,1,2
11964,6,8173.5300,3492.1208,3,2
21874,4,4638.8925,1758.0322,2,2
23915,2,28.4800,17.8284,1,2
11864,3,47.9400,30.0104,2,1
24599,2,26.9700,16.8832,1,2
19418,3,3476.3875,1303.5980,2,1
23746,1,539.9900,196.3404,1,1
14320,6,261.9500,119.2445,2,3
27055,2,33.9800,21.2714,1,2
11011,4,8133.0400,3445.3941,3,1
21290,3,23.9700,11.4451,1,3
25183,2,82.5900,31.9053,1,2
12448,5,5915.5400,2476.4517,2,2
16776,1,2443.3500,888.4021,1,1
15004,5,3073.3100,1222.0068,2,2
18834,2,119.9800,55.3114,1,2
29113,4,2453.0400,945.3072,1,4
14904,12,468.1200,268.1028,3,4
27639,1,21.4900,13.4527,1,1
27739,1,69.9900,43.8137,1,1
16378,2,13.9800,5.1914,1,2
20706,3,1759.9700,635.6054,1,3
19518,4,1894.0682,720.1905,2,2
26703,3,4468.1582,1867.3240,2,1
17812,4,2983.3325,1230.7975,2,2
27891,5,597.9500,229.0632,1,5
13567,4,5935.5500,2484.6898,2,2
23477,3,69.9700,43.8011,1,3
27722,5,564.2100,211.5020,1,5
11097,5,8099.0300,3450.1938,3,1
22458,3,563.7700,211.2266,1,3
29196,2,2438.0600,914.5498,1,2
16361,4,2514.9300,933.2111,1,4
12116,3,5933.2500,2483.2500,2,1
29428,4,47.9600,30.0228,1,4
24951,1,32.6000,20.4076,1,1
23646,2,13.9800,5.1914,1,2
26471,1,24.9900,15.6437,1,1
13636,5,6831.7596,2923.9175,3,1
19587,5,114.9500,71.9585,2,2
26202,5,2749.3225,1074.6030,2,2
21038,2,573.9800,258.8398,1,2
18313,2,7.2800,4.5572,1,2
17981,2,2983.3400,1169.9739,2,1
13653,5,4546.7925,1943.5694,2,2
18917,4,607.9600,217.5095,1,4
23932,4,588.9600,226.9955,1,4
16793,5,1788.9500,650.1868,1,5
22896,4,600.4600,234.1945,1,4
14237,5,90.2500,36.7003,2,2
17729,4,110.4600,49.3518,1,4
22057,3,69.9700,43.8011,1,3
15173,4,45.9500,25.2046,1,4
20337,2,2452.3400,894.0298,1,2
25452,1,2384.0700,902.1321,1,1
19501,2,1819.5882,693.3621,2,1
16945,3,3262.8300,1285.7729,2,1
24582,4,2466.3200,899.2212,1,4
12817,4,5922.5300,2476.5393,2,2
13484,5,4813.3200,2014.5097,2,2
19149,2,123.9800,56.2314,1,2
23394,1,539.9900,196.3404,1,1
14503,2,39.9800,25.0274,1,2
24868,5,2501.3100,921.1249,1,5
12531,1,21.9800,13.7595,1,1
14672,8,5237.7196,2334.1222,3,2
20623,5,6093.2000,2340.1869,2,2
18482,3,6030.6100,2301.0056,2,1
27307,3,68.9700,43.1751,1,3
18651,4,607.9600,217.5095,1,4
27138,2,777.3400,302.8089,1,2
25366,2,1243.8400,477.8469,1,2
14005,5,3319.3975,1452.8021,2,2
11947,6,4747.3000,2055.2440,3,2
28761,1,3578.2700,1406.9758,1,1
15256,4,1631.4600,691.8764,2,2
25535,2,39.9800,25.0274,1,2
21207,4,123.9600,56.2188,1,4
22226,2,34.9800,21.8974,1,2
17898,5,4208.3100,1583.0887,2,2
11363,5,5035.8100,2174.6838,3,1
24347,2,2419.0600,924.0358,1,2
28177,1,3578.2700,1406.9758,1,1
28675,1,3578.2700,1406.9758,1,1
20168,2,32.2800,20.2072,1,2
15342,4,1646.9600,705.1394,2,2
19670,3,1134.4700,416.1616,1,3
26119,3,64.9700,40.6711,1,3
15840,3,3080.2700,1340.7256,2,1
21791,2,574.9800,218.2441,1,2
11512,1,2319.9900,1054.3705,1,1
17314,4,78.9600,45.8688,2,2
14068,3,77.2700,28.5749,2,1
21642,3,2620.3996,1155.5318,2,1
15439,3,3804.0782,1574.1859,2,1
17028,3,1763.9700,632.9654,1,3
21273,2,14.9800,9.3774,1,2
14088,3,2755.4175,1025.6860,2,1
20371,2,1174.4800,419.8279,1,2
26205,2,2451.3000,893.3788,1,2
21891,3,4921.6900,1834.8694,2,1
26823,2,2419.0600,924.0358,1,2
24831,3,2398.0500,910.8835,1,3
16859,3,2380.4700,1096.5192,1,3
19853,2,119.9800,55.3114,1,2
28343,1,53.9900,12.4177,1,1
15508,2,39.9800,25.0274,1,2
16959,6,135.3500,84.7290,3,2
17815,7,3123.7800,1232.2210,2,3
16341,4,88.2500,55.2444,2,2
17546,4,2318.9600,1054.4538,1,4
28243,4,6060.8300,2370.7626,2,2
18333,3,27.7700,17.3839,1,3
24516,3,38.8800,24.3388,1,3
16441,1,24.9900,15.6437,1,1
11094,8,235.8900,122.7269,3,2
21373,3,15.2300,9.5339,1,3
13988,10,195.5200,122.3952,4,2
14921,2,7.2800,4.5572,1,2
12614,4,5918.2400,2478.1419,2,2
25349,1,4.9900,3.1237,1,1
12365,4,53.9700,33.7851,2,2
25449,4,608.9600,239.5155,1,4
22996,4,6035.6000,2304.1293,2,2
13650,5,6768.1382,2909.1682,3,1
13401,3,4798.3400,2000.8441,2,1
22893,4,6056.5100,2317.2190,2,2
23829,3,4802.1100,1872.3027,2,1
21960,2,39.9900,25.0337,1,2
13032,3,4740.6300,1969.0058,2,1
23680,1,539.9900,196.3404,1,1
15024,4,78.9600,45.8688,2,2
25269,2,23.7800,14.8862,1,2
13885,5,4844.8000,2029.9280,2,2
18748,3,60.4700,37.8541,1,3
12130,10,7987.9096,3350.0907,4,2
20102,2,39.9800,25.0274,1,2
28758,4,2603.0682,1148.3800,2,2
28658,1,3578.2700,1406.9758,1,1
17297,5,100.2500,37.8163,2,2
20002,4,589.9600,276.6914,1,4
28492,1,3374.9900,1476.8956,1,1
25787,3,27.7700,17.3839,1,3
27974,3,553.9700,205.0918,1,3
26720,3,68.9700,43.1751,1,3
17397,2,39.9800,25.0274,1,2
18064,2,58.9800,15.5414,1,2
17964,7,5750.3625,2396.9354,3,2
15923,8,6592.7800,2656.4436,3,2
26620,1,699.0982,285.9519,1,1
19169,2,1170.4800,418.9079,1,2
27825,2,901.3500,380.4392,1,2
29176,3,15.2300,9.5339,1,3
16192,4,101.4500,43.7116,2,2
20520,2,14.9800,9.3774,1,2
12883,3,5875.5500,2451.4180,2,1
25867,2,5784.0600,2389.9677,2,1
20606,3,6054.2200,2315.7855,2,1
12199,4,194.9800,122.0574,2,2
20855,2,1155.4800,429.3139,1,2
24934,1,32.6000,20.4076,1,1
23162,3,563.7700,211.2266,1,3
27490,3,1331.9700,498.2515,2,1
14506,2,39.9800,25.0274,1,2
23311,3,3337.0425,1290.1926,2,1
22478,3,553.9700,205.0918,1,3
19232,3,60.9600,38.1609,2,1
14755,4,1592.5682,691.8949,2,2
13132,9,6880.6182,2983.8688,3,3
25034,4,2164.9075,829.7299,2,2
23411,4,3577.8200,1340.7252,2,2
17194,4,111.4500,69.7676,1,4
15273,3,103.4800,64.7784,1,3
21107,4,806.7600,373.0425,1,4
18213,5,6070.5900,2326.0330,2,2
