CustomerKey,AverageVisitPerMonth,AverageSpentEachMonth,TotalVisit,TotalMonth
20071,2,78.9800,2,1
28727,1,2071.4196,1,1
15743,2,39.9800,2,1
27253,1,782.9900,1,1
20904,3,69.9700,3,1
18740,1,3028.3050,3,2
16576,5,149.4600,5,1
11558,1,21.4900,1,1
22378,2,30.4800,2,1
20214,1,2652.1250,3,2
16198,2,57.4800,4,2
26941,2,777.3400,2,1
17217,3,80.9600,3,1
20088,1,4.9900,1,1
14160,2,2226.5666,8,3
26563,1,978.7350,3,2
24070,3,36.2700,3,1
25089,2,34.8900,2,1
15179,5,4444.8896,5,1
25544,1,3.9900,1,1
24525,2,7.2800,2,1
13705,1,1509.1650,3,2
13141,3,120.1200,7,2
19633,2,59.9800,2,1
19069,1,1556.4850,3,2
22487,4,588.9600,4,1
28979,3,37.9700,3,1
25561,2,644.0291,5,2
11103,2,2727.5000,8,3
28415,3,2428.0500,3,1
17595,3,1785.9700,3,1
27018,2,33.9800,2,1
22690,5,2523.9200,5,1
13596,1,9.9900,1,1
14724,3,40.1366,10,3
19052,2,1570.1350,4,2
21671,4,628.9700,4,1
25999,1,2181.5625,1,1
25106,1,1085.4587,3,2
22942,2,1985.7662,4,2
12122,2,2407.0200,5,2
29434,4,77.9600,4,1
18614,1,2319.9900,1,1
21468,2,64.9800,2,1
27960,2,7.2800,2,1
17140,1,2319.9900,1,1
16779,2,2297.2800,2,1
15760,2,36.6300,9,4
18488,1,3028.3050,3,2
27144,2,39.9900,2,1
28163,1,3578.2700,1,1
19507,2,6.2800,2,1
26689,4,96.9200,4,1
18033,1,24.9900,1,1
11541,2,2986.6200,5,2
28853,1,3578.2700,1,1
20197,2,1145.4800,2,1
15305,3,15.2300,3,1
23961,4,685.4700,4,1
17469,2,7.2800,2,1
26125,2,29.9800,2,1
15995,4,608.9600,4,1
26815,1,2049.0982,1,1
18159,1,21.9800,1,1
24651,3,71.5800,3,1
14615,4,28.9600,4,1
18943,3,902.9800,3,1
24980,1,32.6000,1,1
16324,5,3282.8100,5,1
11996,3,2352.9000,11,3
29308,2,2438.0600,2,1
20652,2,1174.4800,2,1
15634,1,30.9800,3,2
11306,1,21.1400,3,2
21342,2,1155.4800,2,1
12686,1,2288.1532,5,3
25670,3,48.9700,3,1
27834,2,13.9800,2,1
19178,1,24.9900,1,1
17014,1,4.9900,1,1
23506,1,539.9900,1,1
14850,2,39.9800,2,1
20941,3,126.2800,3,1
26775,3,88.9800,3,1
15368,2,7.2800,2,1
11100,2,2724.1700,7,3
28080,2,39.9800,2,1
25209,4,98.9600,4,1
29477,3,2428.0500,3,1
12497,3,42.2800,3,1
18239,1,3015.3050,3,2
18070,1,4.9900,1,1
16765,1,4.9900,1,1
22507,3,48.9700,3,1
21110,2,34.9800,2,1
19467,2,1742.6887,4,2
22338,3,68.9700,3,1
18408,2,12.9400,2,1
22169,2,78.9800,2,1
19636,2,133.4900,2,1
26437,1,976.7350,3,2
21279,1,4.9900,1,1
16596,1,2243.2712,3,2
25547,1,3.9900,1,1
11438,1,34.9900,1,1
12328,4,3396.0541,8,2
23735,2,34.9800,2,1
23981,2,33.9800,2,1
19298,1,2267.6387,3,2
28249,4,27.9600,4,1
28003,1,4.9900,1,1
15614,4,3029.5900,9,2
27021,1,2071.4196,1,1
16842,1,4.9900,1,1
24963,1,32.6000,1,1
24319,2,36.5900,2,1
12912,1,2949.1300,2,2
14140,1,2198.8750,3,2
27665,1,21.4900,1,1
14953,5,202.4600,5,1
20526,2,1170.4800,2,1
27190,3,36.2700,3,1
20051,4,2232.1350,9,2
22092,3,563.7700,3,1
13387,4,2337.2700,4,1
29231,2,39.9800,2,1
29062,1,742.3500,1,1
20220,2,3030.2500,5,2
11515,2,2965.1150,4,2
21525,3,32.2700,3,1
17180,3,68.9700,3,1
28664,1,2396.5600,2,2
18654,3,1775.9700,3,1
11913,4,41.2600,4,1
23397,1,2414.0550,3,2
21923,1,1120.4900,1,1
26022,1,969.2350,3,2
21694,3,49.9700,3,1
20449,1,9.9900,1,1
18883,1,43.4800,3,2
14555,2,1510.5112,5,2
17993,2,78.9800,2,1
23566,1,3578.2700,1,1
17011,2,1750.9800,2,1
26606,6,2890.4082,6,1
15537,2,815.7300,4,2
23168,1,539.9900,1,1
13971,2,2257.3760,6,3
13081,2,3386.0741,5,2
17409,2,109.9600,4,2
24150,1,3.9900,1,1
25624,3,38.8800,3,1
16427,2,1487.5112,5,2
14538,2,1508.5062,5,2
27605,1,3578.2700,1,1
17764,2,1948.2662,4,2
24379,2,13.9800,2,1
13496,2,36.5900,2,1
20466,2,14.9800,2,1
15843,2,1571.4850,4,2
27774,2,771.3400,2,1
25853,2,27.2800,2,1
27436,2,94.4800,2,1
14369,2,46.4700,2,1
21508,2,1576.4750,5,2
20297,4,2466.3200,4,1
22982,3,69.9700,3,1
11744,1,36.1400,3,2
23151,4,607.9600,4,1
24210,3,1729.9700,3,1
29079,3,102.4800,3,1
22109,1,2985.6650,3,2
26377,2,39.9800,2,1
29248,2,27.2800,2,1
15766,1,31.1350,3,2
12268,1,49.9900,1,1
19407,2,1155.4800,2,1
14970,2,79.4800,4,2
16012,1,47.1300,3,2
25793,3,2479.9400,3,1
20635,3,49.9700,3,1
11684,1,46.9900,3,2
17240,2,2192.5150,5,2
13158,4,110.9550,9,2
28647,1,3578.2700,1,1
14386,2,959.1987,5,2
18714,1,12.1350,2,2
28020,2,39.9800,2,1
15428,2,815.7300,4,2
20881,4,78.9600,4,1
13911,2,2274.2612,4,2
22567,2,23.7800,2,1
17824,3,2167.3050,6,2
28495,2,119.9800,2,1
21093,2,1257.6250,5,2
24794,4,2448.0400,4,1
28189,4,567.7600,4,1
13954,2,64.2300,4,2
24625,2,13.9800,2,1
12159,3,64.7225,12,4
18823,2,94.4800,2,1
14080,2,924.4537,4,2
22736,1,29.9900,1,1
26546,2,1423.8748,4,2
19882,2,123.9800,2,1
26852,4,114.4600,4,1
22524,3,2478.2400,3,1
19713,2,78.9800,2,1
15385,2,7.2800,2,1
17071,1,2208.8750,3,2
12743,2,69.9900,2,1
18992,2,119.9800,2,1
23320,3,2730.5425,3,1
15597,1,2195.7048,2,2
11269,1,21.1400,3,2
25962,1,2909.5250,3,2
21940,4,571.7200,4,1
17655,2,1750.9800,2,1
28232,3,143.7800,3,1
13327,2,30.9700,2,1
11853,1,44.9900,3,2
25378,3,38.8800,3,1
16181,3,85.0300,6,2
21050,3,583.9700,3,1
28435,3,42.9700,3,1
18594,3,2325.9600,3,1
26420,1,2443.3500,1,1
23549,2,93.4900,2,1
15723,5,4444.0682,5,1
14157,1,2216.8666,4,3
22152,3,1205.4700,3,1
12142,3,2972.6050,6,2
24167,1,1491.6700,2,2
29122,3,49.9700,3,1
13616,4,3436.0291,8,2
25023,3,38.8800,3,1
17197,2,56.9700,2,1
11624,1,2949.1300,2,2
15182,2,4391.4096,2,1
28953,3,2462.5500,3,1
26961,2,1268.8400,2,1
25564,2,626.5341,4,2
16241,1,63.4800,3,2
14495,1,919.9587,3,2
22939,2,1980.5162,4,2
20924,3,69.9700,3,1
13098,2,71.9700,2,1
21219,2,2348.2462,5,2
26082,1,2884.0250,3,2
11083,2,1568.6600,5,2
19653,1,2657.1250,3,2
16656,2,2965.1150,4,2
17638,3,69.9700,3,1
27376,2,6.2800,2,1
23626,2,38.9800,2,1
11286,2,2977.1100,5,2
19112,4,1764.9600,4,1
22693,2,1754.9800,2,1
19450,2,943.7791,5,2
17535,3,2405.4700,3,1
13201,2,24.3866,7,3
21465,2,574.9800,2,1
19991,3,596.9600,3,1
28850,1,2443.3500,1,1
11727,2,2981.1200,4,2
28707,1,2071.4196,1,1
23752,3,1164.4700,3,1
22398,1,539.9900,1,1
13742,2,1494.1612,5,2
20406,2,59.9800,2,1
11160,2,2322.2800,2,1
20171,1,969.2350,3,2
18179,1,4.9900,1,1
26835,3,68.9700,3,1
21880,2,39.9900,2,1
16782,4,2482.2300,4,1
25438,4,95.5700,4,1
18697,1,2639.6300,2,2
27233,3,58.4700,3,1
25979,2,5784.0600,2,1
24505,1,1651.0262,2,2
15308,1,811.2350,3,2
14767,2,29.9300,2,1
23964,3,36.2700,3,1
23211,3,583.9700,3,1
17223,1,21.9800,1,1
27894,2,548.9800,2,1
14910,2,839.4800,2,1
19238,1,69.9900,1,1
25667,2,23.7800,2,1
12683,1,2267.1498,5,3
20712,1,1630.6650,3,2
16384,2,7.2800,2,1
21339,2,39.9800,2,1
11701,2,64.4850,4,2
17950,2,1366.3487,5,2
19865,2,1155.4800,2,1
22278,2,7.2800,2,1
11209,1,18.6450,2,2
24193,4,1199.4600,4,1
21737,3,60.4700,3,1
29460,2,751.3400,2,1
29265,1,2160.3100,2,2
16885,2,39.9800,2,1
11930,2,2517.9050,5,2
27250,6,4587.9596,6,1
20821,1,2059.1300,2,2
24734,6,2492.0200,6,1
13851,4,2331.9500,4,1
26208,3,48.9700,3,1
20280,2,47.9700,5,2
16367,2,39.9800,2,1
12454,4,71.9500,4,1
22295,4,600.4600,4,1
11498,2,46.7941,30,12
12972,2,43.9275,10,4
13513,2,2959.1200,4,2
28833,1,3578.2700,1,1
28292,3,61.9600,3,1
11389,3,68.9700,3,1
21754,2,14.9800,2,1
17426,1,4.9900,1,1
15325,2,792.3800,4,2
15411,2,1563.9750,5,2
28309,2,2419.0600,2,1
13310,2,29.9300,2,1
19942,2,1517.0341,4,2
14784,2,78.1250,5,2
21863,2,39.9800,2,1
26191,1,969.2350,3,2
26732,3,88.9700,3,1
15073,1,2071.6300,2,2
20483,2,2200.0291,4,2
21322,2,14.9800,2,1
16994,2,39.9800,2,1
22796,3,48.9700,3,1
23337,1,29.9900,1,1
18468,1,2666.6250,3,2
19009,2,78.9800,2,1
28206,3,2398.0500,3,1
27877,3,1228.8300,3,1
22922,3,68.9700,3,1
14266,2,56.9700,2,1
12557,3,49.9700,3,1
19221,2,59.9800,2,1
25149,3,45.5800,3,1
28544,2,33.9800,2,1
15952,2,1587.4750,4,2
20695,2,14.9800,2,1
12039,3,2737.6666,9,3
29351,2,119.9800,2,1
24608,1,1060.4637,2,2
26623,1,1420.7191,3,2
15826,2,46.1775,10,4
21236,4,77.9200,4,1
17841,2,1401.7612,4,2
17300,2,47.1100,4,2
22710,1,3.9900,1,1
13725,2,2266.2612,4,2
28418,2,2269.7300,4,2
24090,2,1735.9800,2,1
19762,3,48.9700,3,1
22381,2,29.4800,2,1
18053,2,7.2800,2,1
26317,2,1431.3698,5,2
25776,5,2514.6100,5,1
23855,4,624.4600,4,1
15199,1,1540.1350,3,2
19527,5,1219.4500,5,1
27791,2,777.3400,2,1
24396,3,38.8800,3,1
20068,1,1120.4900,1,1
14658,2,30.9400,6,3
28724,1,2049.0982,1,1
15740,2,39.9800,2,1
11787,2,54.9850,4,2
18949,3,801.7700,3,1
28767,1,69.9900,1,1
26088,2,49.4800,2,1
17383,2,7.2800,2,1
20254,3,60.4700,3,1
21820,2,38.9800,2,1
16078,6,2383.9500,6,1
27462,4,35.7200,4,1
16224,4,556.2600,4,1
17552,3,2357.2800,3,1
23025,1,29.9900,1,1
18780,3,1759.9700,3,1
28936,2,7.2800,2,1
11641,2,75.8000,11,4
28959,2,14.9800,2,1
21651,4,608.9600,4,1
20423,2,2088.8700,4,2
20177,2,6.2800,2,1
19095,1,3028.3050,3,2
22856,1,4.9900,1,1
24860,5,2520.3100,5,1
28690,1,2049.0982,1,1
24422,2,152.6000,2,1
19985,2,1174.4800,2,1
27562,2,94.4800,2,1
23294,3,37.2700,3,1
16301,4,72.9600,4,1
25006,2,29.9800,2,1
26334,2,27.2800,2,1
14827,2,2233.8700,4,2
25896,4,121.5700,4,1
15909,2,690.1250,5,2
26978,3,553.9700,3,1
25650,3,60.4700,3,1
27124,4,811.3200,4,1
23609,2,12.9800,2,1
24107,2,123.9900,2,1
15096,1,69.9900,1,1
29205,2,28.9800,2,1
11395,1,2864.9850,3,2
14243,2,71.9700,2,1
12769,2,2974.1200,5,2
18511,6,2465.9300,6,1
16470,1,1510.5212,3,2
11203,3,80.1770,32,10
23938,1,1120.4900,1,1
17944,1,1375.7087,3,2
12869,1,32.6000,1,1
22633,1,564.9900,1,1
20569,2,1557.0291,5,2
21382,1,69.9900,1,1
18136,2,3452.3012,5,2
11472,2,2721.9400,6,3
13038,1,1860.4198,3,3
16868,2,2322.2800,2,1
12540,1,37.7350,3,2
21551,1,29.9900,1,1
13430,2,30.9700,2,1
27731,1,69.9900,1,1
26649,1,2216.5841,2,2
14996,1,21.9800,1,1
13622,3,3420.7148,7,2
24691,1,3.9900,1,1
11956,1,2936.6300,2,2
18342,2,39.9800,2,1
14014,1,31.1350,3,2
14512,2,39.9800,2,1
26165,1,978.7350,3,2
29411,2,1223.8400,2,1
25083,2,36.5900,2,1
12285,2,2984.1250,4,2
27937,5,2641.2300,5,1
19779,1,69.9900,1,1
12617,3,39.4700,3,1
18451,3,75.4700,3,1
26918,3,699.9700,6,2
19424,2,1755.8787,5,2
16553,1,1500.5212,3,2
22481,2,564.4800,2,1
23861,2,152.6000,2,1
22195,2,2454.8350,5,2
28123,1,4.9900,1,1
18305,3,80.2750,6,2
28315,3,556.9300,3,1
28392,2,23.7800,2,1
27087,1,2071.4196,1,1
23669,1,29.9900,1,1
29188,3,69.9700,3,1
25252,3,946.5241,6,2
20094,2,13.9800,2,1
14887,4,86.9500,4,1
15079,1,1365.7712,3,2
13997,2,2293.1748,5,2
27954,2,39.9800,2,1
28106,2,12.9400,2,1
13699,2,75.9700,2,1
23778,4,588.9600,4,1
11143,2,24.2800,5,2
15471,1,811.2350,3,2
25504,4,578.4600,4,1
29334,1,3578.2700,1,1
21176,1,35.0000,1,1
21568,2,2329.9012,4,2
22650,2,574.9800,2,1
22779,1,29.9900,1,1
23277,3,22.9300,3,1
14621,3,103.4800,3,1
15926,3,2326.1875,9,3
21760,3,49.9700,3,1
12225,4,4381.3896,4,1
26480,2,23.7800,2,1
20552,2,1517.0341,4,2
17867,3,88.4650,6,2
19533,2,1155.4800,2,1
14452,2,1688.6987,4,2
23108,2,32.2800,2,1
19172,2,804.7037,4,2
15969,2,1554.9750,4,2
27479,2,23.7800,2,1
13413,2,56.9700,2,1
28561,2,23.7800,2,1
19341,1,1749.3887,3,2
26005,1,2311.9150,3,2
16095,2,2329.9900,2,1
24751,3,147.2800,3,1
13868,2,30.9700,2,1
18196,2,2066.6200,4,2
13370,2,2329.9900,2,1
22026,2,39.9800,2,1
17698,3,68.9700,3,1
21399,1,9.9900,1,1
28581,2,119.9800,2,1
21634,3,49.9700,3,1
17306,2,58.9800,4,2
25335,2,59.9800,2,1
21007,2,58.9800,2,1
12978,4,50.2300,4,1
24253,1,9.9900,1,1
19925,3,83.9700,3,1
17114,3,2425.1200,9,3
12786,1,21.9800,1,1
21442,2,14.9800,2,1
12394,5,5635.9082,5,1
16722,1,4.9900,1,1
15640,1,17.2850,3,2
11312,1,21.1400,3,2
19281,3,67.9700,3,1
11455,1,2714.0100,5,3
27748,2,23.7800,2,1
24877,3,34.4700,3,1
29145,1,3578.2700,1,1
16410,2,1621.3850,4,2
18402,1,4.9900,1,1
17884,2,29.9800,2,1
22839,4,39.2500,4,1
13539,2,39.4800,4,2
26274,1,21.4900,1,1
15531,1,811.2350,3,2
12852,2,2205.6841,5,2
14844,2,85.4800,2,1
14326,4,2603.8498,8,2
24236,4,121.5700,4,1
13808,2,2203.3700,4,2
15013,2,26.9700,2,1
25710,1,619.5441,2,2
27184,3,89.9700,3,1
28750,2,1606.7841,4,2
11770,2,38.6350,4,2
12411,1,79.9950,3,2
24313,3,45.5800,3,1
25395,2,1223.8400,2,1
28063,2,3013.1550,5,2
18325,3,54.4250,6,2
23921,4,2465.2800,4,1
18966,2,78.9800,2,1
11973,2,44.4800,5,2
16848,4,125.4500,4,1
19799,2,78.9800,2,1
20237,1,21.4900,1,1
18763,2,61.9800,4,2
16613,3,64.6750,6,2
22590,3,583.9700,3,1
27545,1,782.9900,1,1
28876,2,2475.9500,2,1
15282,2,7.2800,2,1
15139,1,29.9900,2,2
25836,2,34.8900,2,1
23795,3,71.5800,3,1
27310,3,68.9700,3,1
25318,2,25.4800,2,1
13244,3,81.4600,3,1
24064,1,4.9900,1,1
12726,4,98.9600,4,1
26792,3,184.4800,3,1
17366,2,39.9800,2,1
22086,1,29.9900,1,1
17758,3,32.2700,3,1
14057,2,57.4800,4,2
23403,3,553.9700,3,1
22321,1,1700.9900,1,1
25630,2,39.9800,2,1
20612,2,3030.2500,5,2
16284,2,7.2800,2,1
27104,1,2234.0791,3,2
29019,3,4355.6100,3,1
20363,3,144.4700,3,1
18840,1,2294.9900,1,1
26463,2,27.2800,2,1
11017,2,3217.1550,4,2
21837,2,68.4900,2,1
12099,1,21.9950,2,2
20755,3,1164.4700,3,1
20111,4,1169.4600,4,1
24047,2,1174.4800,2,1
25066,3,15.2300,3,1
15156,2,124.9900,2,1
13164,4,100.4600,4,1
26540,1,2234.0791,3,2
24548,2,38.9800,2,1
14183,1,2773.7700,5,3
19610,3,59.4700,6,2
13682,3,15.2300,3,1
29002,3,67.9300,3,1
20990,3,2098.1100,6,2
22464,1,2443.3500,1,1
17054,1,41.9900,2,2
14200,2,2355.4781,10,4
18528,5,2381.9400,5,1
27920,1,2998.6650,3,2
21067,1,1241.9900,2,2
28641,3,83.9700,3,1
16739,2,40.6300,4,2
15657,5,2625.6700,10,2
11329,1,2949.1300,2,2
15265,4,2897.5682,4,1
19593,2,2653.2700,4,2
27622,1,28.9900,1,1
14638,2,26.9700,2,1
20629,2,3030.2500,5,2
11581,2,47.4380,11,5
28893,3,15.2300,3,1
24565,2,574.9800,2,1
19155,2,78.9800,2,1
23483,2,32.2800,2,1
17681,2,1735.9800,2,1
28501,3,786.3300,3,1
22009,1,9.9900,1,1
27419,1,69.9900,1,1
23091,4,97.9600,4,1
15783,2,49.4800,4,2
24439,3,71.5800,3,1
19719,5,659.9400,5,1
28375,4,567.7600,4,1
23420,1,2072.1700,2,2
21711,3,1179.9700,3,1
13055,2,1542.0112,5,2
26148,2,958.7300,4,2
17492,3,84.4700,3,1
12082,2,2956.6200,4,2
20738,3,23.9700,3,1
19484,2,38.9800,2,1
29394,3,36.2700,3,1
14074,3,59.8800,3,1
22212,2,39.9900,2,1
13556,2,2165.7366,7,3
11847,2,62.4850,4,2
15454,1,1373.2762,2,2
21946,2,2329.9012,4,2
26666,2,668.4800,4,2
18010,2,1242.5341,4,2
12208,2,2977.1100,5,2
25192,5,2480.9900,5,1
16536,2,27.2800,2,1
20864,1,1617.1450,3,2
16928,1,2349.3800,2,2
21256,1,1958.7712,3,2
12600,3,49.9700,3,1
13227,2,71.9700,2,1
12929,2,2410.1550,4,2
25521,2,30.4800,2,1
14701,2,1500.5112,5,2
21193,2,1952.7612,5,2
18637,2,60.9700,5,2
14309,1,49.7350,3,2
22965,2,7.2800,2,1
27293,3,88.9700,3,1
19613,2,3046.6000,5,2
11123,2,49.9466,8,3
26752,2,958.7300,4,2
23881,2,548.9800,2,1
15391,4,2414.0050,8,2
16742,2,3022.2950,5,2
22484,4,589.9600,4,1
18216,1,19.4600,3,2
29454,1,742.3500,1,1
19782,2,3044.7950,5,2
19444,2,58.9800,2,1
21010,1,4.9900,1,1
18139,4,2882.2137,9,2
12305,1,1646.7965,4,3
22315,2,39.9800,2,1
20841,1,969.2350,3,2
21087,2,819.4800,2,1
25109,1,4.9900,1,1
17034,2,1750.9800,2,1
13702,1,2239.4212,3,2
23543,2,12.9400,2,1
12766,2,2208.8650,5,2
22653,4,1188.4600,4,1
28395,2,2277.2300,4,2
26921,2,668.4800,4,2
17970,2,27.2800,2,1
25355,2,59.9800,2,1
11292,2,2955.1100,5,2
12520,2,2959.8650,4,2
26291,3,35.2300,3,1
24127,2,548.9800,2,1
13994,2,2264.3748,4,2
14240,3,1695.6937,6,2
16404,3,3001.0800,6,2
26583,3,36.2700,3,1
15468,5,218.1750,10,2
11538,1,2947.6200,3,2
27688,3,166.2800,3,1
24250,2,1369.2462,4,2
25816,2,7.2800,2,1
12228,1,2200.6998,3,2
15806,3,51.4250,6,2
14761,2,39.9800,2,1
23466,1,29.9900,1,1
17280,2,3044.7950,5,2
18846,3,132.9700,3,1
20151,2,2076.3650,5,2
28564,2,1174.4800,2,1
18677,1,30.4800,3,2
13287,1,2381.6700,2,2
25524,2,25.4800,2,1
26414,3,58.4700,3,1
24648,4,791.3200,4,1
20320,2,1155.4800,2,1
27980,2,29.4800,2,1
27290,1,28.9900,1,1
12597,2,26.6050,5,2
21302,3,69.9700,3,1
24940,2,34.8900,2,1
13871,2,1530.2612,5,2
16035,3,51.4600,3,1
22776,3,69.9700,3,1
11707,2,3012.6100,5,2
29162,2,53.9800,2,1
26998,3,75.4700,3,1
15637,2,2333.1908,8,3
17801,6,125.9300,6,1
14163,2,2189.0066,7,3
16327,2,2323.9412,5,2
11999,3,2347.7566,9,3
15345,2,1550.9750,5,2
17509,3,49.3600,7,2
13181,2,92.9800,4,2
23360,1,29.9900,1,1
28933,2,29.4800,2,1
11598,5,4548.6996,5,1
25707,2,631.0291,5,2
20489,3,49.9700,3,1
24402,2,574.9800,2,1
25876,2,2314.5350,5,2
21794,3,1179.9700,3,1
29102,1,2384.0700,1,1
27459,3,2276.0641,6,2
23174,3,553.9700,3,1
12826,5,4428.3696,5,1
17741,3,2108.6500,6,2
24233,3,553.9700,3,1
27628,1,4.9900,1,1
28856,1,3578.2700,1,1
26045,2,27.2800,2,1
19215,3,123.4800,3,1
21717,2,44.9800,2,1
17094,3,3001.0425,3,1
26981,1,21.4900,1,1
18906,3,2108.6100,6,2
14578,3,848.4700,3,1
16052,1,1365.7712,3,2
20380,2,7.2800,2,1
13456,2,2291.2562,5,2
15620,3,2979.8600,6,2
23191,2,34.9800,2,1
27519,2,78.9800,2,1
21963,2,39.9900,2,1
14684,2,31.1800,6,3
28455,3,42.9700,3,1
12076,1,2936.6300,2,2
16158,1,2184.5441,2,2
11830,2,2965.1150,4,2
18322,4,74.4450,9,2
17632,5,3001.0225,5,1
13304,2,2306.2562,5,2
20858,2,1155.4800,2,1
14930,1,1360.7762,2,2
21379,1,1496.1650,3,2
12414,1,78.6450,3,2
21070,2,30.4800,2,1
24817,1,2181.5625,1,1
20074,4,588.9600,4,1
13888,1,21.9800,1,1
11183,2,23.1350,4,2
22544,3,127.2800,3,1
21548,3,36.9300,3,1
28687,1,28.9900,1,1
26523,2,49.4800,2,1
22069,3,22.9300,3,1
19905,2,7.2800,2,1
27997,1,4.9900,1,1
25464,4,2453.0400,4,1
22759,3,37.2700,3,1
29271,2,38.9800,2,1
23022,2,7.2800,2,1
13762,3,57.2500,12,4
17910,1,2349.3800,2,2
26566,2,1008.4750,5,2
22238,2,1155.4800,2,1
28040,1,3578.2700,1,1
23712,2,38.9800,2,1
19384,2,32.2800,2,1
18737,1,3010.8100,2,2
16573,1,1500.5212,3,2
12245,2,1983.6300,4,2
14409,2,85.4800,2,1
20901,1,1120.4900,1,1
17263,1,1700.9900,1,1
19427,2,983.7250,5,2
12935,2,2397.1550,4,2
15099,3,90.5800,3,1
27107,1,2227.7448,2,2
23526,1,1781.9200,2,2
18617,3,1147.7700,3,1
12119,2,81.1400,4,2
12783,5,2420.4600,5,1
25541,1,21.4900,1,1
17051,2,3030.2500,5,2
28412,3,45.5800,3,1
21488,5,638.9500,5,1
17220,3,3457.4262,7,2
16556,4,86.9500,4,1
19089,2,3046.6000,5,2
26938,4,722.7700,4,1
25000,3,2418.0500,3,1
14518,2,63.4750,5,2
14180,1,32.6000,1,1
26397,2,39.9800,2,1
15577,2,71.7250,5,2
15159,2,7.2800,2,1
24923,2,1079.6987,5,2
13685,4,3254.8450,9,2
16218,2,574.9800,2,1
12706,3,2283.8032,9,3
18030,3,64.9700,3,1
29437,2,25.4800,2,1
27871,1,2384.0700,1,1
23234,2,2478.3400,2,1
24067,4,2492.3200,4,1
11724,3,52.5225,13,4
24708,2,2419.0600,2,1
13347,2,71.9700,2,1
11873,2,2961.6150,5,2
21565,3,48.9800,3,1
20091,4,562.9600,4,1
26692,2,633.4291,5,2
15451,1,1378.2712,3,2
19032,3,3469.2912,7,2
20194,2,1174.4800,2,1
18156,2,41.1300,5,2
27476,2,25.4800,2,1
26812,3,58.4700,3,1
17466,2,68.4900,2,1
25126,1,1087.4587,3,2
27502,1,69.9900,1,1
16682,1,33.2900,3,2
16633,2,50.7850,4,2
16141,4,589.9600,4,1
26002,2,2349.6550,5,2
25338,2,27.2800,2,1
28166,1,3578.2700,1,1
17323,1,42.4800,3,2
15849,2,7.2800,2,1
17615,3,1763.9700,3,1
21196,2,34.9800,2,1
19324,1,801.2350,3,2
23652,1,1953.7712,3,2
28976,2,94.4800,2,1
15992,3,1597.4650,6,2
22962,2,39.9800,2,1
16925,4,1764.9600,4,1
19630,5,74.4500,5,1
21253,2,1155.4800,2,1
19965,1,3028.3050,3,2
22129,2,574.9800,2,1
11309,1,21.1400,3,2
20506,3,68.9700,3,1
22670,2,39.9800,2,1
24834,3,1744.9700,3,1
24293,2,34.8900,2,1
13473,4,2318.9600,4,1
18491,1,3028.3050,3,2
22819,3,69.9700,3,1
20655,4,47.4200,4,1
15866,2,48.6066,8,3
27273,1,2245.2398,3,2
28269,2,13.9800,2,1
14870,4,85.9500,4,1
26231,4,1764.9600,4,1
25235,1,1077.9587,3,2
20798,4,123.9600,4,1
26795,2,996.2300,4,2
14469,3,64.4700,3,1
16344,1,2294.9900,1,1
22836,3,2334.9800,3,1
20303,4,2512.3200,4,1
12995,2,2283.5260,7,3
16908,3,2366.9600,3,1
18382,2,102.4700,5,2
12431,2,56.1325,8,4
18923,2,804.4800,2,1
11521,2,22.2850,4,2
25690,2,38.9800,2,1
21362,3,93.9700,3,1
22358,2,38.9800,2,1
16453,2,7.2800,4,2
20781,3,15.2300,3,1
23377,3,556.9300,3,1
27705,2,39.9800,2,1
19739,4,614.9600,4,1
18720,1,43.1350,3,2
14392,1,1647.7137,2,2
13012,3,2339.1465,9,3
12471,4,83.9700,4,1
27814,3,182.7800,3,1
19401,2,1170.4800,2,1
17927,2,2363.0200,4,2
22255,3,599.4700,3,1
29288,2,54.9800,2,1
24419,3,71.5800,3,1
28747,3,2398.0500,3,1
15285,2,39.9800,2,1
27854,2,750.3000,2,1
14289,5,3376.8875,5,1
23941,2,38.9800,2,1
22945,2,12.9400,2,1
19198,2,1155.4800,2,1
28873,2,39.9800,2,1
21213,4,64.2600,4,1
21903,2,548.9800,2,1
29085,2,777.3400,2,1
12016,2,2956.6200,4,2
24631,5,146.0600,5,1
22467,4,1732.2600,4,1
29328,1,49.9900,1,1
20672,2,1750.9800,2,1
27164,1,3.9900,1,1
18508,4,2359.9600,4,1
12580,1,1294.5441,2,2
14744,2,752.9291,5,2
11890,3,65.2200,6,2
14054,1,93.5866,5,3
14595,2,39.9800,2,1
23251,2,44.9800,2,1
20546,3,1623.2741,6,2
16759,2,7.2800,2,1
25415,4,2433.0400,4,1
26105,4,40.2200,4,1
21777,2,180.9800,2,1
13121,1,40.4166,5,3
17449,1,4.9900,1,1
12102,2,2951.5950,4,2
26709,3,68.9700,3,1
23071,2,32.2800,2,1
27399,4,84.4600,4,1
28183,1,3578.2700,1,1
11412,2,2469.9900,11,4
13576,2,2776.9300,7,3
20277,1,4.9900,1,1
24522,3,2482.5600,3,1
11764,2,2709.6733,6,3
17406,2,7.2800,2,1
23148,1,539.9900,1,1
17575,2,1735.9800,2,1
13138,1,41.9850,3,2
28790,1,3578.2700,1,1
21843,2,13.9800,2,1
20446,1,3014.7850,3,2
18803,2,1750.9800,2,1
21674,1,4.9900,1,1
21482,2,1129.4800,2,1
19072,3,48.9700,3,1
